"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"153",2016-02-19,402.5,404,402.25,402.75,0.5,402.5,1901,6075
"154",2016-02-18,405.75,407.25,403.5,403.5,3.5,403,2474,4701
"155",2016-02-17,403.25,406.75,403,406.5,2.75,406.5,641,4649
"156",2016-02-16,404.5,405,401,403.75,2.75,403.75,1025,4478
"157",2016-02-12,402.25,403.5,401,401,1,401,226,4384
"158",2016-02-11,401.25,403.75,400,402.5,NA,402,139,4353
"159",2016-02-10,401,403,401,401.75,0.5,402,201,4313
"160",2016-02-09,403.5,404.5,401.75,402.75,1.25,402.5,442,4203
"161",2016-02-08,407.25,407.5,402.75,403.5,3.5,403.75,262,4169
"162",2016-02-05,409,409.5,406.5,407,2,407.25,139,4114
"163",2016-02-04,411,412,408.75,409,1.25,409.25,264,4045
"164",2016-02-03,410.5,412,410.25,410.5,1,410.5,828,3862
"165",2016-02-02,409.5,411.5,408.5,411.25,1.5,411.5,198,3760
"166",2016-02-01,408,410.25,408,410,0.75,410,166,3740
"167",2016-01-29,406.5,411.25,406.5,411,4.25,410.75,518,3650
"168",2016-01-28,407.75,408.75,406,406.5,2.5,406.5,285,3501
"169",2016-01-27,410,410.75,408,408.5,1.25,409,148,3453
"170",2016-01-26,410.25,412.25,409.25,409.5,0.75,410.25,141,3381
"171",2016-01-25,409,411.5,406,410.75,1,411,132,3340
"172",2016-01-22,407,410.75,406,409.75,2.25,410,127,3294
"173",2016-01-21,409,410.75,406.5,407.5,1.25,407.75,264,3207
"174",2016-01-20,408.5,409.5,406.5,409,0.5,409,179,3192
"175",2016-01-19,405,410,405,408.5,4.25,408.5,427,3042
"176",2016-01-15,400,404,399.5,404,3,404.25,229,3017
"177",2016-01-14,401.5,402.75,401,401.5,1.5,401.25,71,3017
"178",2016-01-13,401.5,404.5,401.25,402.75,0.5,402.75,297,2974
"179",2016-01-12,399.5,408,398,402.75,3.5,403.25,321,2909
"180",2016-01-11,401,401.25,397.75,399.5,4,399.75,443,2878
"181",2016-01-08,399.5,404,399.5,403.5,3.75,403.75,296,2785
"182",2016-01-07,398.75,400.25,396,400,0.5,400,130,2775
"183",2016-01-06,399,400.5,397,399.5,0.5,399.5,143,2750
"184",2016-01-05,400,401.5,398.75,399.25,0.5,399,20,2747
"185",2016-01-04,402.25,402.5,398,399,5,398.5,107,2713
"186",2015-12-31,404.25,404.5,403,403.5,0.75,403.5,79,2700
"187",2015-12-30,406.75,407.75,404,404,3.25,404.25,18,2701
"188",2015-12-29,405.75,407.5,403.75,407.5,1.25,407.5,43,2705
"189",2015-12-28,408.25,409.5,406,406.5,3,406.25,30,2705
"190",2015-12-24,409.75,410,408.75,409.25,1.25,409.25,32,2688
"191",2015-12-23,411.25,412.25,409.75,410,0.5,410.5,12,2684
"192",2015-12-22,415.25,416.5,410.75,410.75,4.25,411,52,2684
"193",2015-12-21,415,418,413,415.5,1.25,415.25,69,2673
"194",2015-12-18,416.5,420,415.5,415.75,0.25,416.5,311,2639
"195",2015-12-17,412,417,406.75,416,4.25,416.25,196,2632
"196",2015-12-16,417.25,417.25,411.25,411.75,5.75,412,138,2617
"197",2015-12-15,417.75,419,416.75,418,1.25,417.75,116,2602
"198",2015-12-14,416,420,415.75,419,2.25,419,225,2509
"199",2015-12-11,419.25,419.5,416.25,416.5,3,416.75,172,2458
"200",2015-12-10,415.75,420.25,415.75,420,3.5,419.75,225,2414
"201",2015-12-09,418,420,415.5,415.75,0.25,416.25,75,2382
"202",2015-12-08,416,418.25,415.75,416.25,NA,416,83,2366
"203",2015-12-07,422.5,423.25,416,416,7.5,416,65,2351
