"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"173",2011-07-08,631,649.25,630.75,NA,NA,649.25,10556,112108
"174",2011-07-07,632,632.25,628.5,NA,NA,628.5,18612,111934
"175",2011-07-06,619.75,627,618,NA,NA,622,12951,110722
"176",2011-07-05,619.5,627.25,615,NA,NA,626,34442,111542
"177",2011-07-01,598,612,594,NA,NA,610.75,11299,103600
"178",2011-06-30,632.75,632.75,632.75,NA,NA,632.75,20971,104056
"179",2011-06-29,683.5,683.5,662.75,NA,NA,662.75,13929,102114
"180",2011-06-28,650,667.75,649.5,NA,NA,667.75,10432,100366
"181",2011-06-27,641,641,637,NA,NA,640.5,17704,98716
"182",2011-06-24,663.5,663.5,641.25,NA,NA,644.25,17384,95006
"183",2011-06-23,643.5,666,633.75,NA,NA,657.75,16503,92088
"184",2011-06-22,684.75,684.75,662.5,NA,NA,662.5,9206,92939
"185",2011-06-21,690.5,693.25,688,NA,NA,692.5,5929,91908
"186",2011-06-20,668.25,676,668.25,NA,NA,673,9277,91740
"187",2011-06-17,670,673,662.75,NA,NA,671.75,8829,91580
"188",2011-06-16,672.5,680,664,NA,NA,665.5,12867,90465
"189",2011-06-15,693.5,693.5,670.5,NA,NA,677.5,14239,89363
"190",2011-06-14,703.25,703.25,686.5,NA,NA,697.5,7410,88050
"191",2011-06-13,724.5,724.5,712.5,NA,NA,716.25,7219,86684
"192",2011-06-10,715,724,715,NA,NA,723,18088,86179
"193",2011-06-09,726,726,720.5,NA,NA,724.25,9280,85021
"194",2011-06-08,691.25,704.75,691.25,NA,NA,704.75,5698,84438
"195",2011-06-07,683.25,688.5,683.25,NA,NA,688.5,6424,83642
"196",2011-06-06,684.5,684.5,678,NA,NA,678,6384,82676
"197",2011-06-03,704,704.25,694,NA,NA,697.25,7099,82679
"198",2011-06-02,692.25,705.5,692,NA,NA,705.5,4521,81027
"199",2011-06-01,681,691,680,NA,NA,691,2939,80683
"200",2011-05-31,691.25,691.25,679,NA,NA,683.5,3422,80599
"201",2011-05-27,684.5,695,684.5,NA,NA,695,5371,80250
"202",2011-05-26,687.25,691,686.5,NA,NA,688.25,4457,79128
"203",2011-05-25,676.75,681.75,672,NA,NA,681.75,5134,78773
"204",2011-05-24,684.25,688.5,662.75,NA,NA,672.75,5238,78246
"205",2011-05-23,671.25,683,668.75,NA,NA,683,6188,77843
"206",2011-05-20,665,680.5,665,NA,NA,676.75,3931,76707
"207",2011-05-19,684.5,684.75,672,NA,NA,672,5182,76794
"208",2011-05-18,660.5,685.25,660.25,NA,NA,682.25,4943,76558
