"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"493",2013-12-31,465.25,465.75,464.25,NA,NA,465.25,799,15429
"494",2013-12-30,467.75,469,465.25,NA,NA,466,326,15353
"495",2013-12-27,469.5,471,468.5,NA,NA,469.75,213,15293
"496",2013-12-26,471.5,473.25,469,NA,NA,469,314,15079
"497",2013-12-24,475,476,474.25,NA,NA,475.5,67,15049
"498",2013-12-23,478.5,479.25,475.25,NA,NA,476,1050,15215
"499",2013-12-20,468.5,481.25,466.25,NA,NA,479.75,2850,15739
"500",2013-12-19,466.75,470.25,466.5,NA,NA,469.75,474,15480
"501",2013-12-18,466,469.75,465,NA,NA,467.75,525,15466
"502",2013-12-17,465,469.25,464.25,NA,NA,467,504,15327
"503",2013-12-16,466,468.25,463.5,NA,NA,465.5,610,15138
"504",2013-12-13,474,474,466.5,NA,NA,466.75,664,14942
"505",2013-12-12,479,479.5,471,NA,NA,474,729,14696
"506",2013-12-11,477.25,481.5,477.25,NA,NA,480.75,366,14651
"507",2013-12-10,478.75,480.25,474.5,NA,NA,479,852,14518
"508",2013-12-09,477,479.75,475.25,NA,NA,479.5,543,14409
"509",2013-12-06,476.5,478.75,473.5,NA,NA,477.25,344,14413
"510",2013-12-05,477.75,479.25,475,NA,NA,476.5,542,14384
"511",2013-12-04,476,482.5,475,NA,NA,478.5,835,14179
"512",2013-12-03,475,477.75,472.75,NA,NA,477,488,14081
"513",2013-12-02,472,475,469.25,NA,NA,474.5,918,13779
"514",2013-11-29,472.25,474.75,471,NA,NA,473.5,425,13680
"515",2013-11-27,470.5,473.75,470,NA,NA,471.75,353,13567
"516",2013-11-26,472,473.25,468.5,NA,NA,470.25,415,13523
"517",2013-11-25,473.5,475.5,472.5,NA,NA,474,177,13439
"518",2013-11-22,471.75,474.25,470.75,NA,NA,473,539,13116
"519",2013-11-21,470.25,472.5,469.75,NA,NA,472.5,411,12970
"520",2013-11-20,471,472,469,NA,NA,469.75,265,12842
"521",2013-11-19,469,472.25,467.75,NA,NA,471.5,384,12730
"522",2013-11-18,475,475,469,NA,NA,469.25,1152,12662
"523",2013-11-15,484,485,475.75,NA,NA,476.25,382,12582
"524",2013-11-14,485.25,486,482,NA,NA,483.25,256,12514
"525",2013-11-13,485,486.75,483.25,NA,NA,486,519,12257
"526",2013-11-12,486.5,488,482.75,NA,NA,485.5,447,12025
"527",2013-11-11,482.25,490.5,482.25,NA,NA,487,1059,11707
"528",2013-11-08,474,482.25,471.25,NA,NA,481.75,858,11449
"529",2013-11-07,476,479,474.25,NA,NA,475,638,11371
"530",2013-11-06,478.75,480.5,476,NA,NA,476.5,272,11337
"531",2013-11-05,480.5,481.25,479,NA,NA,480,368,11309
"532",2013-11-04,483.75,484,480.75,NA,NA,481.25,270,11255
"533",2013-11-01,484.75,485,480.75,NA,NA,482.75,452,11138
"534",2013-10-31,486.25,490.5,482.75,NA,NA,484.25,625,10786
"535",2013-10-30,489,490.25,485.5,NA,NA,487,223,10660
