"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"404",2011-12-05,583.25,586,577.25,NA,NA,579.25,17,1840
"405",2011-12-02,580.5,585.75,578.5,NA,NA,578.75,46,1828
"406",2011-12-01,576,579.75,574.25,NA,NA,579.25,52,1831
"407",2011-11-30,582.25,584.75,568.5,NA,NA,576.75,9,1824
"408",2011-11-29,571,581.25,571,NA,NA,575.5,42,1804
"409",2011-11-28,574,574,567.25,NA,NA,571.75,57,1848
"410",2011-11-25,568,568.5,562.25,NA,NA,561.5,29,1841
"411",2011-11-23,566,575.75,564.25,NA,NA,568,33,1834
"412",2011-11-22,575,577.75,572.5,NA,NA,574.75,100,1791
"413",2011-11-21,583,583,573,NA,NA,575.5,155,1726
"414",2011-11-18,585,585,578.5,NA,NA,583.5,101,1679
"415",2011-11-17,596,596,583,NA,NA,583.5,67,1651
"416",2011-11-16,605,605,599.25,NA,NA,604,11,1649
"417",2011-11-15,596,604,596,NA,NA,605.75,18,1646
"418",2011-11-14,0,600.75,595.25,NA,NA,595.5,6,1653
"419",2011-11-11,603,607.5,594.75,NA,NA,597.25,140,1552
"420",2011-11-10,617,621,606.75,NA,NA,606.25,40,1550
"421",2011-11-09,639.75,639.75,619.25,NA,NA,620,151,1520
"422",2011-11-08,635,638,632.75,NA,NA,636.25,125,1465
"423",2011-11-07,635,635,628.25,NA,NA,634,53,1463
"424",2011-11-04,635,635,625.75,NA,NA,633.75,12,1554
"425",2011-11-03,634.25,635,625.25,NA,NA,632.25,11,1547
"426",2011-11-02,627,629,624.5,NA,NA,627,5,1544
"427",2011-11-01,621,628.75,618.5,NA,NA,627.25,11,1542
"428",2011-10-31,622.25,637,622.25,NA,NA,628,23,1556
"429",2011-10-28,635,637,628.75,NA,NA,636.25,13,1547
"430",2011-10-27,625,635,623.75,NA,NA,633.75,259,1509
"431",2011-10-26,625.75,630.75,619.25,NA,NA,622.25,20,1519
"432",2011-10-25,634,634.25,627,NA,NA,630,18,1510
"433",2011-10-24,635,635.25,626,NA,NA,627,37,1508
"434",2011-10-21,630,632.5,620.25,NA,NA,625.75,107,1503
"435",2011-10-20,620,621.75,614.25,NA,NA,623.25,117,1573
"436",2011-10-19,616.5,616.5,616.5,NA,NA,616.5,43,1566
"437",2011-10-18,616.75,624,615,NA,NA,621.5,204,1538
"438",2011-10-17,627.75,628.75,620.75,NA,NA,624.75,136,1486
"439",2011-10-14,618.75,627.5,617.75,NA,NA,623.25,89,1473
"440",2011-10-13,619.5,620.25,610.5,NA,NA,618.25,19,1471
"441",2011-10-12,630,631,610.25,NA,NA,619.75,208,1404
"442",2011-10-11,598.75,625,591.75,NA,NA,624.25,198,1354
"443",2011-10-10,591,601.25,590.5,NA,NA,595.75,243,1172
"444",2011-10-07,593.75,598.75,593.25,NA,NA,591.5,26,1167
"445",2011-10-06,599,606.25,596,NA,NA,598.5,15,1160
"446",2011-10-05,592.25,598.25,587,NA,NA,596.75,103,1198
"447",2011-10-04,579.5,587.5,576,NA,NA,584.25,29,1203
"448",2011-10-03,578,591.75,576.5,NA,NA,586.5,91,1194
"449",2011-09-30,585,607.5,583.5,NA,NA,589.25,76,1172
"450",2011-09-29,606.25,609.5,603.5,NA,NA,606,51,1151
"451",2011-09-28,620,621.5,604.75,NA,NA,603.5,88,1151
"452",2011-09-27,617,624.5,617,NA,NA,621.75,70,1167
"453",2011-09-26,615.25,615.25,602.5,NA,NA,611,65,1185
"454",2011-09-23,612,615.75,605,NA,NA,600.5,235,1147
"455",2011-09-22,630.5,631.5,613.75,NA,NA,612.5,573,937
"456",2011-09-21,637.5,642,635.75,NA,NA,637.5,22,935
"457",2011-09-20,640,641,637.75,NA,NA,636.25,8,928
"458",2011-09-19,641,641,635,NA,NA,635,21,917
"459",2011-09-16,653.75,654.25,646,NA,NA,643.5,36,908
"460",2011-09-15,665,665.5,652.75,NA,NA,650.5,26,913
"461",2011-09-14,666.75,670.75,659.5,NA,NA,670.5,2,913
"462",2011-09-13,680,680,662,NA,NA,660.25,29,908
"463",2011-09-12,671,682,663.5,NA,NA,681,66,905
"464",2011-09-09,673,676.75,672,NA,NA,674,51,918
"465",2011-09-08,682,682,670,NA,NA,677,40,918
"466",2011-09-07,680,683.25,678.25,NA,NA,681.75,34,907
"467",2011-09-06,669,681,668.5,NA,NA,682.25,31,912
"468",2011-09-02,679,680.5,669.75,NA,NA,675.5,37,900
"469",2011-09-01,680.5,684.25,665,NA,NA,664.5,99,897
"470",2011-08-31,680,688,680,NA,NA,680.5,35,884
"471",2011-08-30,680,685,678.5,NA,NA,682.25,29,884
"472",2011-08-29,680,682.5,676,NA,NA,681.5,25,887
"473",2011-08-26,670,679,667.5,NA,NA,680.75,44,884
"474",2011-08-25,667.5,670.25,664.75,NA,NA,670.25,43,874
"475",2011-08-24,675,675,669.75,NA,NA,670.75,29,883
"476",2011-08-23,670,674.5,668.5,NA,NA,676,63,853
"477",2011-08-22,0,672,664,NA,NA,672,12,835
"478",2011-08-19,0,664,657.25,NA,NA,664,11,827
"479",2011-08-18,0,667.75,657.25,NA,NA,657.25,59,829
"480",2011-08-17,0,668.75,667.75,NA,NA,667.75,15,786
"481",2011-08-16,0,668.75,663.75,NA,NA,668.75,0,785
"482",2011-08-15,0,663.75,661.5,NA,NA,663.75,9,785
"483",2011-08-12,0,661.5,657.75,NA,NA,661.5,18,785
"484",2011-08-11,0,657.75,636.5,NA,NA,657.75,6,791
"485",2011-08-10,0,639.5,636.5,NA,NA,636.5,32,790
"486",2011-08-09,0,641.5,639.5,NA,NA,639.5,0,789
"487",2011-08-08,0,660,641.5,NA,NA,641.5,11,789
"488",2011-08-05,0,660,658.75,NA,NA,660,53,791
"489",2011-08-04,653.5,658.75,653.5,NA,NA,658.75,39,791
"490",2011-08-03,0,668.5,668.5,NA,NA,668.5,92,782
"491",2011-08-02,0,668.5,656.75,NA,NA,668.5,18,731
"492",2011-08-01,0,656.75,646.75,NA,NA,656.75,46,727
"493",2011-07-29,0,656,646.75,NA,NA,646.75,29,716
"494",2011-07-28,0,659.5,656,NA,NA,656,48,711
"495",2011-07-27,0,659.5,651.75,NA,NA,659.5,39,702
"496",2011-07-26,0,651.75,640.25,NA,NA,651.75,61,707
"497",2011-07-25,0,640.5,640.25,NA,NA,640.25,36,709
"498",2011-07-22,0,640.5,633,NA,NA,640.5,76,707
"499",2011-07-21,0,633,631,NA,NA,633,15,714
"500",2011-07-20,0,640,631,NA,NA,631,48,717
"501",2011-07-19,0,646.5,640,NA,NA,640,19,706
"502",2011-07-18,0,646.5,646.5,NA,NA,646.5,49,708
"503",2011-07-15,0,649.5,646.5,NA,NA,646.5,44,718
"504",2011-07-14,0,660.25,649.5,NA,NA,649.5,71,696
"505",2011-07-13,0,660.25,650.5,NA,NA,660.25,2,706
"506",2011-07-12,0,650.5,634.75,NA,NA,650.5,12,706
"507",2011-07-11,0,637,634.75,NA,NA,634.75,40,706
"508",2011-07-08,0,637,624.75,NA,NA,637,32,685
"509",2011-07-07,0,624.75,624.5,NA,NA,624.75,30,666
"510",2011-07-06,0,624.75,624.5,NA,NA,624.5,0,671
"511",2011-07-05,0,624.75,612.5,NA,NA,624.75,30,671
"512",2011-07-01,0,612.5,609,NA,NA,612.5,247,668
"513",2011-06-30,0,639,609,NA,NA,609,46,543
"514",2011-06-29,0,639,633.25,NA,NA,639,6,543
"515",2011-06-28,0,633.25,607.25,NA,NA,633.25,45,543
"516",2011-06-27,0,612,607.25,NA,NA,607.25,39,515
"517",2011-06-24,0,619.5,612,NA,NA,612,36,482
"518",2011-06-23,0,623.25,619.5,NA,NA,619.5,21,497
"519",2011-06-22,0,648,623.25,NA,NA,623.25,0,492
"520",2011-06-21,0,648,629.25,NA,NA,648,0,492
"521",2011-06-20,0,629.25,620.5,NA,NA,629.25,2,492
"522",2011-06-17,0,620.5,616,NA,NA,620.5,0,492
"523",2011-06-16,0,626.5,616,NA,NA,616,5,492
"524",2011-06-15,0,643,626.5,NA,NA,626.5,11,490
"525",2011-06-14,0,660.5,643,NA,NA,643,8,480
"526",2011-06-13,0,663,660.5,NA,NA,660.5,0,473
"527",2011-06-10,0,665,663,NA,NA,663,16,473
"528",2011-06-09,0,665,648.75,NA,NA,665,16,473
"529",2011-06-08,0,648.75,634.5,NA,NA,648.75,4,465
"530",2011-06-07,0,634.5,625.5,NA,NA,634.5,0,465
"531",2011-06-06,0,632.75,625.5,NA,NA,625.5,2,465
"532",2011-06-03,0,636.25,632.75,NA,NA,632.75,2,465
"533",2011-06-02,0,636.25,624.25,NA,NA,636.25,3,465
"534",2011-06-01,0,624.25,618,NA,NA,624.25,0,465
"535",2011-05-31,0,626.75,618,NA,NA,618,17,465
"536",2011-05-27,0,626.75,622.75,NA,NA,626.75,35,456
"537",2011-05-26,0,623.75,622.75,NA,NA,622.75,2,460
"538",2011-05-25,0,623.75,614,NA,NA,623.75,4,462
"539",2011-05-24,0,621,614,NA,NA,614,10,461
"540",2011-05-23,0,621,617.5,NA,NA,621,0,466
"541",2011-05-20,0,617.5,613,NA,NA,617.5,27,466
"542",2011-05-19,0,618.75,613,NA,NA,613,31,463
"543",2011-05-18,0,618.75,609,NA,NA,618.75,3,447
"544",2011-05-17,0,609,595.5,NA,NA,609,4,446
"545",2011-05-16,0,596,595.5,NA,NA,595.5,1,446
"546",2011-05-13,0,596.5,596,NA,NA,596,0,445
"547",2011-05-12,0,596.5,588.5,NA,NA,596.5,40,445
"548",2011-05-11,0,612.25,588.5,NA,NA,588.5,8,449
"549",2011-05-10,0,614,612.25,NA,NA,612.25,0,448
"550",2011-05-09,0,614,594.75,NA,NA,614,13,448
"551",2011-05-06,0,610.25,594.75,NA,NA,594.75,6,447
"552",2011-05-05,0,617.75,610.25,NA,NA,610.25,3,442
"553",2011-05-04,0,617.75,614.25,NA,NA,617.75,42,443
"554",2011-05-03,0,618.25,614.25,NA,NA,614.25,1,423
"555",2011-05-02,0,618.25,617.5,NA,NA,618.25,1,423
"556",2011-04-29,0,617.5,590,NA,NA,617.5,9,422
"557",2011-04-28,0,611.75,590,NA,NA,590,11,424
"558",2011-04-27,0,617.75,611.75,NA,NA,611.75,3,422
"559",2011-04-26,0,623,617.75,NA,NA,617.75,1,421
"560",2011-04-25,621,623,621,NA,NA,623,0,421
"561",2011-04-21,0,615,602,NA,NA,615,2,421
"562",2011-04-20,622,622,602,NA,NA,602,27,421
"563",2011-04-19,0,616,615.25,NA,NA,616,34,421
"564",2011-04-18,0,615.25,606,NA,NA,615.25,0,398
"565",2011-04-15,0,611,606,NA,NA,606,0,398
"566",2011-04-14,0,611,605.5,NA,NA,611,2,398
"567",2011-04-13,0,605.5,599.5,NA,NA,605.5,2,398
"568",2011-04-12,0,613.25,599.5,NA,NA,599.5,1,398
"569",2011-04-11,610,610,610,NA,NA,613.25,1,398
