"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"251",2012-09-17,685,688,667.25,NA,NA,670.5,2145,17745
"252",2012-09-14,682,690.5,682,NA,NA,689.25,1178,17309
"253",2012-09-13,674,685,672,NA,NA,684,1001,16993
"254",2012-09-12,680.5,689,673,NA,NA,673.75,1254,16769
"255",2012-09-11,684,690,682.25,NA,NA,681.75,1175,16901
"256",2012-09-10,691,696.25,682,NA,NA,685.75,1207,16774
"257",2012-09-07,695,699,690.25,NA,NA,693.5,1412,16374
"258",2012-09-06,683.25,698,678.75,NA,NA,695.75,2398,15422
"259",2012-09-05,682.5,687,681.75,NA,NA,685,650,15285
"260",2012-09-04,680.5,692,680.5,NA,NA,685.75,1265,15018
"261",2012-08-31,678.75,685,675,NA,NA,682,755,14844
"262",2012-08-30,684,689.25,678.5,NA,NA,679.5,798,14763
"263",2012-08-29,680,686,678,NA,NA,684.75,851,14666
"264",2012-08-28,679,682,674.75,NA,NA,681.75,795,14507
"265",2012-08-27,679.25,683,676.25,NA,NA,678.5,304,14409
"266",2012-08-24,675.25,684.5,675.25,NA,NA,680.75,985,14453
"267",2012-08-23,690,693.25,677.5,NA,NA,682.75,914,14425
"268",2012-08-22,690,695,689,NA,NA,692,597,14163
"269",2012-08-21,686.25,695,685.5,NA,NA,694.75,1100,13808
"270",2012-08-20,679.75,688.5,677,NA,NA,689.25,675,13490
"271",2012-08-17,673,678,672,NA,NA,675.75,441,13281
"272",2012-08-16,677,681.25,673.25,NA,NA,676,616,12916
"273",2012-08-15,671.5,681,670,NA,NA,677,834,12750
"274",2012-08-14,673.75,677,670,NA,NA,672.75,327,12610
"275",2012-08-13,677,677.75,669.25,NA,NA,673.75,431,12491
"276",2012-08-10,688.5,690,680.5,NA,NA,682,841,12326
"277",2012-08-09,685.5,689,685,NA,NA,686.75,654,12144
"278",2012-08-08,677.75,688,677,NA,NA,686.5,767,12025
"279",2012-08-07,681,686,678,NA,NA,681.75,657,11982
"280",2012-08-06,675,686,672,NA,NA,686.25,627,11884
"281",2012-08-03,677.75,689,676.5,NA,NA,683.25,1131,11826
"282",2012-08-02,686,687.25,676,NA,NA,684.75,930,11620
"283",2012-08-01,689,692,670.25,NA,NA,686.5,882,11443
"284",2012-07-31,688,690.75,681.75,NA,NA,688.5,1189,10842
"285",2012-07-30,673,689.5,668.5,NA,NA,688.25,2009,10536
"286",2012-07-27,656.25,673,656.25,NA,NA,670.75,1205,10171
"287",2012-07-26,664,670,652.5,NA,NA,661,688,10021
"288",2012-07-25,656.75,670,655,NA,NA,665,1042,10017
"289",2012-07-24,662,665,636.5,NA,NA,661,1237,10171
"290",2012-07-23,660.25,668,650,NA,NA,665.75,839,10161
"291",2012-07-20,650.75,665,646.75,NA,NA,663,1302,10018
"292",2012-07-19,669,680,640,NA,NA,646.75,1848,9698
"293",2012-07-18,670,673,660,NA,NA,669.5,1868,9120
"294",2012-07-17,675,680.5,660.5,NA,NA,671.25,1492,8416
"295",2012-07-16,657,676,657,NA,NA,670,2246,7974
"296",2012-07-13,654,661,645,NA,NA,658.25,1389,7586
"297",2012-07-12,641,655,640,NA,NA,654.5,1145,7260
"298",2012-07-11,650,667.5,624.25,NA,NA,638.5,1498,6917
"299",2012-07-10,660,660,649.25,NA,NA,651,947,6804
"300",2012-07-09,641.5,663.75,641.5,NA,NA,660.5,2058,6397
"301",2012-07-06,650,650,632.75,NA,NA,636.25,1040,6227
"302",2012-07-05,634.5,653.75,634.5,NA,NA,653,2303,5708
"303",2012-07-03,623.25,630,618,NA,NA,629.75,988,5484
"304",2012-07-02,599.75,619.75,599.75,NA,NA,618.75,1180,5242
"305",2012-06-29,592.25,615,592.25,NA,NA,597.25,1040,5072
"306",2012-06-28,600,611.5,596.25,NA,NA,595.5,515,5060
"307",2012-06-27,597.25,615,592.5,NA,NA,599.75,1952,5057
"308",2012-06-26,587,603,583.75,NA,NA,601.25,1228,4977
"309",2012-06-25,573.5,588.5,573.5,NA,NA,585.75,720,5032
"310",2012-06-22,555,574,555,NA,NA,561.5,163,5046
"311",2012-06-21,561.25,570.25,558,NA,NA,561,609,4910
"312",2012-06-20,569,571.25,561,NA,NA,575.75,979,4815
"313",2012-06-19,548.75,572,548.75,NA,NA,575,1015,4636
"314",2012-06-18,532.5,550,532.5,NA,NA,550.25,648,4498
"315",2012-06-15,526,527.5,524.5,NA,NA,524.5,511,4305
"316",2012-06-14,536.25,537,531.5,NA,NA,534.75,361,4217
"317",2012-06-13,533.5,535,530,NA,NA,530.5,562,3915
"318",2012-06-12,543,543,532.5,NA,NA,540.5,991,3686
"319",2012-06-11,555,555,544,NA,NA,549,689,3639
"320",2012-06-08,550.5,556.5,550,NA,NA,558,762,3466
"321",2012-06-07,538,551.25,538,NA,NA,553.25,1255,2927
"322",2012-06-06,527.5,534,527.5,NA,NA,538.25,789,2739
"323",2012-06-05,539.5,540,523.75,NA,NA,525,517,2518
"324",2012-06-04,532,535,531,NA,NA,539,523,2279
"325",2012-06-01,527,537,524.5,NA,NA,527,773,2015
"326",2012-05-31,531,536.5,530.5,NA,NA,533,137,2014
"327",2012-05-30,531.5,532,525.5,NA,NA,532,17,2004
"328",2012-05-29,528.75,530.5,528.75,NA,NA,527.5,97,1978
"329",2012-05-25,530,532,529,NA,NA,532.5,39,1970
"330",2012-05-24,528.5,529,522.25,NA,NA,527.25,93,1959
"331",2012-05-23,523.5,531,521.25,NA,NA,528.5,188,1912
"332",2012-05-22,541.5,544.75,535.5,NA,NA,528,105,1874
"333",2012-05-21,550,558,544.75,NA,NA,544.5,159,1856
"334",2012-05-18,542,553,542,NA,NA,547.25,200,1860
"335",2012-05-17,543,543.25,539.75,NA,NA,543.25,116,1899
"336",2012-05-16,530.5,537,526.25,NA,NA,542.25,122,1876
"337",2012-05-15,532.5,532.5,530,NA,NA,531.25,63,1841
"338",2012-05-14,524.5,527,524.5,NA,NA,526.25,39,1837
"339",2012-05-11,527,527,521,NA,NA,526.75,134,1798
"340",2012-05-10,529.75,529.75,525,NA,NA,526.5,248,1678
"341",2012-05-09,530.75,535.25,530,NA,NA,531,99,1649
"342",2012-05-08,535.25,542.5,535.25,NA,NA,543,183,1579
"343",2012-05-07,530.75,535.5,530.5,NA,NA,537.5,12,1577
"344",2012-05-04,540,540,530.25,NA,NA,540,84,1575
"345",2012-05-03,544,544,538,NA,NA,544.25,37,1563
"346",2012-05-02,543.25,543.75,543,NA,NA,544,18,1558
"347",2012-05-01,0,0,549,NA,NA,548.25,2,1557
"348",2012-04-30,550,550.5,543,NA,NA,550,29,1553
"349",2012-04-27,544.5,550.25,544.5,NA,NA,545.25,29,1545
"350",2012-04-26,544.75,544.75,544.75,NA,NA,544,1,1545
"351",2012-04-25,550.5,551,546,NA,NA,546.75,65,1519
"352",2012-04-24,550,554,548.5,NA,NA,547.5,143,1442
"353",2012-04-23,542.25,545,542.25,NA,NA,550,43,1446
"354",2012-04-20,549.5,549.5,547.75,NA,NA,541.75,9,1444
"355",2012-04-19,540,550.25,540,NA,NA,548.5,96,1411
"356",2012-04-18,540.5,540.5,535,NA,NA,539,83,1389
"357",2012-04-17,537.5,541,537,NA,NA,538.75,55,1366
"358",2012-04-16,539.5,539.5,535.5,NA,NA,536,26,1368
"359",2012-04-13,549.5,549.5,541,NA,NA,545,19,1360
"360",2012-04-12,554.5,557.25,554.5,NA,NA,555.75,58,1327
"361",2012-04-11,552,555,552,NA,NA,551.75,61,1318
"362",2012-04-10,556,556,550.75,NA,NA,550.75,13,1313
"363",2012-04-09,559,559,551.5,NA,NA,553.25,130,1244
"364",2012-04-05,552,557.5,552,NA,NA,556.25,22,1237
"365",2012-04-04,546,546,545,NA,NA,549,28,1236
"366",2012-04-03,548,550,548,NA,NA,549.5,33,1224
"367",2012-04-02,549,549,547.25,NA,NA,549.5,67,1178
"368",2012-03-30,530,537,530,NA,NA,543.25,45,1169
"369",2012-03-29,539.25,541.75,530.25,NA,NA,529.5,66,1149
"370",2012-03-28,546,546,540,NA,NA,538.75,76,1099
"371",2012-03-27,549,550,547.5,NA,NA,546,14,1091
"372",2012-03-26,550,555,550,NA,NA,549.75,34,1083
"373",2012-03-23,551.75,555,550,NA,NA,551.75,34,1074
"374",2012-03-22,555,555,549,NA,NA,551.5,49,1068
"375",2012-03-21,556,558,554,NA,NA,553,36,1044
"376",2012-03-20,560,560,557,NA,NA,556.5,40,1026
"377",2012-03-19,564,564,563,NA,NA,564.25,15,1016
"378",2012-03-16,564,565,564,NA,NA,567.25,34,997
"379",2012-03-15,561,564.25,560.75,NA,NA,566.75,22,988
"380",2012-03-14,561,561,557,NA,NA,559.25,91,1051
"381",2012-03-13,562.5,562.5,558,NA,NA,560,19,1049
"382",2012-03-12,563.75,563.75,562.25,NA,NA,565,12,1050
"383",2012-03-09,562.75,563,562.75,NA,NA,563.25,16,1051
"384",2012-03-08,558,558.25,557,NA,NA,557.75,82,981
"385",2012-03-07,0,0,0,NA,NA,557,0,981
"386",2012-03-06,566,566,560,NA,NA,560.75,11,977
"387",2012-03-05,572,572,569.25,NA,NA,569.75,30,961
"388",2012-03-02,562,567.25,561.25,NA,NA,569,144,911
"389",2012-03-01,563.5,565,560.75,NA,NA,565.25,103,883
"390",2012-02-29,556,565,556,NA,NA,564.5,97,874
"391",2012-02-28,552.5,557,552.5,NA,NA,557,60,866
"392",2012-02-27,552.25,552.25,552.25,NA,NA,553,1,865
"393",2012-02-24,552,552,549,NA,NA,553,173,767
"394",2012-02-23,555,555,552,NA,NA,554.25,66,738
"395",2012-02-22,554,555,553,NA,NA,556,59,704
"396",2012-02-21,557.25,557.25,555,NA,NA,556.25,2,704
"397",2012-02-17,558.25,560.25,558.25,NA,NA,559,10,684
"398",2012-02-16,556,560,556,NA,NA,559.75,15,688
"399",2012-02-15,560,560,552,NA,NA,553,29,689
"400",2012-02-14,558,560,558,NA,NA,558.75,17,677
"401",2012-02-13,0,0,0,NA,NA,560.5,0,677
"402",2012-02-10,560,562.5,559,NA,NA,556.75,30,669
"403",2012-02-09,565,565,565,NA,NA,562.5,11,674
"404",2012-02-08,565,565,562.5,NA,NA,564.25,5,674
"405",2012-02-07,567.5,567.5,566.5,NA,NA,567.25,36,669
"406",2012-02-06,567,569,567,NA,NA,570.75,30,664
"407",2012-02-03,570,570,567.5,NA,NA,569.25,58,656
"408",2012-02-02,569.5,570.25,568,NA,NA,571.25,140,577
"409",2012-02-01,572,572,572,NA,NA,574.75,3,577
"410",2012-01-31,560.5,568.5,560.5,NA,NA,568.25,15,576
"411",2012-01-30,565.75,565.75,565.25,NA,NA,565,16,583
"412",2012-01-27,570,570,569.75,NA,NA,571.25,8,580
"413",2012-01-26,0,0,0,NA,NA,567,23,580
"414",2012-01-25,561.5,563,561.25,NA,NA,562,21,586
"415",2012-01-24,561,564,560.75,NA,NA,564,11,579
"416",2012-01-23,0,0,0,NA,NA,560.75,2,579
"417",2012-01-20,0,0,0,NA,NA,556.25,5,584
"418",2012-01-19,552.5,552.5,552.5,NA,NA,558.5,25,579
"419",2012-01-18,559,560.75,551,NA,NA,549.75,13,572
"420",2012-01-17,559.25,0,0,NA,NA,556.5,13,570
"421",2012-01-13,0,0,0,NA,NA,555.75,3,581
"422",2012-01-12,0,0,0,NA,NA,560,14,574
"423",2012-01-11,577.5,577.5,576,NA,NA,575.75,37,561
"424",2012-01-10,578.75,581,578.75,NA,NA,580.25,8,559
"425",2012-01-09,579.25,579.25,578.25,NA,NA,579.5,4,558
"426",2012-01-06,0,0,0,NA,NA,571.75,2,558
"427",2012-01-05,0,0,0,NA,NA,575.75,0,558
"428",2012-01-04,0,0,0,NA,NA,589,0,558
"429",2012-01-03,588.25,588.25,587,NA,NA,589.25,12,554
"430",2011-12-30,585,585,585,NA,NA,585.75,29,525
"431",2011-12-29,0,0,0,NA,NA,583.5,0,530
"432",2011-12-28,580.5,580.5,580,NA,NA,582,20,535
"433",2011-12-27,0,0,0,NA,NA,579,3,535
"434",2011-12-23,0,0,0,NA,NA,572,0,535
"435",2011-12-22,579.75,579.75,570.25,NA,NA,571.5,39,532
"436",2011-12-21,0,0,0,NA,NA,574.25,30,511
"437",2011-12-20,571,571,571,NA,NA,571,1,511
"438",2011-12-19,560,560,560,NA,NA,564,21,518
"439",2011-12-16,555.25,555.25,555.25,NA,NA,559,11,517
"440",2011-12-15,553,555.25,553,NA,NA,555.25,41,493
"441",2011-12-14,553,553,553,NA,NA,554.5,2,491
"442",2011-12-13,0,0,0,NA,NA,563.75,0,491
"443",2011-12-12,0,0,0,NA,NA,557,0,491
"444",2011-12-09,0,0,0,NA,NA,560.75,21,486
"445",2011-12-08,0,0,0,NA,NA,568.5,0,486
"446",2011-12-07,0,0,0,NA,NA,561,0,486
"447",2011-12-06,0,0,0,NA,NA,566,2,486
"448",2011-12-05,0,0,0,NA,NA,565.75,32,455
"449",2011-12-02,0,0,0,NA,NA,561.25,15,456
"450",2011-12-01,563,564.5,563,NA,NA,565.25,36,465
"451",2011-11-30,0,0,0,NA,NA,564,15,480
