Thursday,Grain,Pounds,Destination,Field Office,FGIS Reg,MKT YR,Metric Ton,,Grain,(All),,,,,,,,,,,,,,Sum of Metric Ton,Column Labels,,,,,,,,
20150108,SOYBEANS,270000,INDONESIA,TOLEDO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,24200000,MEXICO,DIOO,INTERIOR,1415,10977,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,130405160,FRANCE,NEW ORLEANS,EAST GULF,1415,59151,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1620000,CHINA T,TOLEDO,EAST COAST,1415,735,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,594000,THAILAND,TOLEDO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,378000,THAILAND,TOLEDO,INTERIOR,1415,171,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1320000,MEXICO,DIOO,INTERIOR,1415,599,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,1760000,MEXICO,DIOO,INTERIOR,1415,798,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,10771580,JAPAN,NEW ORLEANS,EAST GULF,1415,4886,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,16281860,JAPAN,NEW ORLEANS,EAST GULF,1415,7385,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,67320460,JAPAN,NEW ORLEANS,EAST GULF,1415,30536,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,25362960,JAPAN,NEW ORLEANS,EAST GULF,1415,11504,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,124412820,CHINA MAIN,NEW ORLEANS,EAST GULF,1415,56433,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,145435080,VIETNAM,NEW ORLEANS,EAST GULF,1415,65968,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,86220200,CHINA MAIN,NEW ORLEANS,EAST GULF,1415,39109,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,48050400,CHINA MAIN,NEW ORLEANS,EAST GULF,1415,21795,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,148158120,NETHERLANDS,NEW ORLEANS,EAST GULF,1415,67203,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,486000,KOREA REP,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,162000,INDONESIA,DIOO,INTERIOR,1415,73,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,864000,CHINA T,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,540000,CHINA T,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,540000,VIETNAM,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,167420885,GERMANY,NEW ORLEANS,EAST GULF,1415,75941,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,162000,CHINA T,DIOO,INTERIOR,1415,73,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,CHINA MAIN,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,CHINA MAIN,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,540000,INDONESIA,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,VIETNAM,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,72746880,EGYPT,NEW ORLEANS,EAST GULF,1415,32997,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,106853000,CHINA MAIN,NEW ORLEANS,EAST GULF,1415,48468,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,126966615,TURKEY,NEW ORLEANS,EAST GULF,1415,57591,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,55688720,MALAYSIA,NEW ORLEANS,EAST GULF,1415,25260,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,60622800,PERU,NEW ORLEANS,EAST GULF,1415,27498,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,594000,INDONESIA,TOLEDO,EAST COAST,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,594000,INDONESIA,TOLEDO,EAST COAST,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,864000,KOREA REP,TOLEDO,EAST COAST,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,864000,THAILAND,TOLEDO,EAST COAST,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,PHILIPPINES,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,THAILAND,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,THAILAND,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,PHILIPPINES,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,540000,PHILIPPINES,TOLEDO,EAST COAST,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,864000,THAILAND,TOLEDO,EAST COAST,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,594000,THAILAND,TOLEDO,EAST COAST,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,VIETNAM,TOLEDO,EAST COAST,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,108000,INDONESIA,TOLEDO,INTERIOR,1415,49,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,54000,PHILIPPINES,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,432000,CHINA T,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,756000,PHILIPPINES,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,432000,CHINA T,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,114980890,CHINA MAIN,NEW ORLEANS,EAST GULF,1415,52154,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,24250360,COLOMBIA,NEW ORLEANS,EAST GULF,1415,11000,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,43431720,COLOMBIA,NEW ORLEANS,EAST GULF,1415,19700,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,9699840,COLOMBIA,NEW ORLEANS,EAST GULF,1415,4400,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,65421080,CHINA MAIN,NEW ORLEANS,EAST GULF,1415,29675,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,62092100,CHINA MAIN,NEW ORLEANS,EAST GULF,1415,28165,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,58020740,EGYPT,NEW ORLEANS,EAST GULF,1415,26318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,145503550,CHINA MAIN,OLYMPIA,WEST COAST,1415,65999,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,702000,PHILIPPINES,OLYMPIA,WEST COAST,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,54948620,MEXICO,NEW ORLEANS,EAST GULF,1415,24924,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,9912710,JAPAN,NEW ORLEANS,EAST GULF,1415,4496,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,89727220,PHILIPPINES,OLYMPIA,WEST COAST,1415,40700,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,216000,VIETNAM,DIOO,INTERIOR,1415,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,540000,VIETNAM,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,594000,INDONESIA,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,83221280,COLOMBIA,NEW ORLEANS,EAST GULF,1415,37749,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,21960090,PHILIPPINES,OLYMPIA,WEST COAST,1415,9961,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,156180320,CHINA MAIN,NEW ORLEANS,EAST GULF,1415,70842,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,540000,INDONESIA,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,28356668,CHINA T,PORTLAND,WEST COAST,1415,12862,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,810000,CHINA T,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,432000,CHINA T,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,432000,INDONESIA,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,INDONESIA,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,810000,INDONESIA,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,INDONESIA,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,324000,VIETNAM,DIOO,INTERIOR,1415,147,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,54000,CHINA T,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,108000,CHINA T,DIOO,INTERIOR,1415,49,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,270000,THAILAND,DIOO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,432000,CHINA T,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,486000,CHINA T,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,540000,VIETNAM,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,810000,VIETNAM,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,810000,VIETNAM,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,162000,VIETNAM,DIOO,INTERIOR,1415,73,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,810000,VIETNAM,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,702000,CHINA T,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,702000,CHINA T,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,432000,INDONESIA,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1026000,INDONESIA,DIOO,INTERIOR,1415,465,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,864000,INDONESIA,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,162000,INDONESIA,DIOO,INTERIOR,1415,73,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,324000,THAILAND,DIOO,INTERIOR,1415,147,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,918000,CHINA T,DIOO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,594000,THAILAND,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,972000,INDONESIA,DIOO,INTERIOR,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,594000,CHINA T,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,108000,PHILIPPINES,DIOO,INTERIOR,1415,49,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,756000,INDONESIA,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,756000,INDONESIA,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,3300000,MEXICO,NEW ORLEANS,INTERIOR,1415,1497,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,1980000,MEXICO,NEW ORLEANS,INTERIOR,1415,898,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,129677340,CHINA MAIN,NEW ORLEANS,EAST GULF,1415,58821,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,6674200,JAPAN,NEW ORLEANS,EAST GULF,1415,3027,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SORGHUM,6503570,ETHIOPIA,LEAGUE CITY,WEST GULF,1415,2950,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,48501200,ETHIOPIA,LEAGUE CITY,WEST GULF,1415,22000,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,127314550,CHINA MAIN,TOLEDO,EAST COAST,1415,57749,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,VIETNAM,TOLEDO,EAST COAST,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,41882820,JAPAN,NEW ORLEANS,EAST GULF,1415,18998,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,810000,THAILAND,TOLEDO,EAST COAST,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,648000,THAILAND,TOLEDO,EAST COAST,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,CHINA MAIN,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,CHINA MAIN,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,324000,INDONESIA,TOLEDO,EAST COAST,1415,147,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,216000,VIETNAM,TOLEDO,EAST COAST,1415,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,THAILAND,TOLEDO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,INDONESIA,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,THAILAND,TOLEDO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,972000,THAILAND,TOLEDO,EAST COAST,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,864000,THAILAND,TOLEDO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1998000,THAILAND,TOLEDO,EAST COAST,1415,906,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,486000,THAILAND,TOLEDO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,54000,THAILAND,TOLEDO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,216000,THAILAND,TOLEDO,INTERIOR,1415,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,864000,THAILAND,TOLEDO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,INDONESIA,TOLEDO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,BANGLADESH,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,756000,THAILAND,TOLEDO,EAST COAST,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,145503468,CHINA MAIN,OLYMPIA,WEST COAST,1415,65999,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,140768790,CHINA MAIN,OLYMPIA,WEST COAST,1415,63852,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,31525780,THAILAND,OLYMPIA,WEST COAST,1415,14300,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,47557260,THAILAND,OLYMPIA,WEST COAST,1415,21572,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,143370710,CHINA MAIN,OLYMPIA,WEST COAST,1415,65032,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SORGHUM,130733060,CHINA MAIN,LEAGUE CITY,WEST GULF,1415,59300,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,58141640,JAPAN,NEW ORLEANS,EAST GULF,1415,26373,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,VIETNAM,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,2200000,MEXICO,DIOO,INTERIOR,1415,998,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,220000,MEXICO,DIOO,INTERIOR,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SORGHUM,54000,CHINA MAIN,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,810000,INDONESIA,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,108000,KOREA REP,DIOO,WEST COAST,1415,49,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,54000,KOREA REP,DIOO,WEST COAST,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,216000,KOREA REP,DIOO,WEST COAST,1415,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,69446960,KOREA REP,NEW ORLEANS,EAST GULF,1415,31501,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,43113158,COLOMBIA,NEW ORLEANS,EAST GULF,1415,19556,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,130758340,CHINA MAIN,NEW ORLEANS,EAST GULF,1415,59311,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,15035372,KOREA REP,PORTLAND,WEST COAST,1415,6820,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,486000,INDONESIA,TOLEDO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,702000,INDONESIA,TOLEDO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,INDONESIA,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,54000,CHINA T,TOLEDO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,540000,CHINA T,TOLEDO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,THAILAND,TOLEDO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,THAILAND,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,972000,INDONESIA,TOLEDO,INTERIOR,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,108000,INDONESIA,TOLEDO,INTERIOR,1415,49,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,INDONESIA,TOLEDO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1026000,THAILAND,TOLEDO,INTERIOR,1415,465,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,54000,THAILAND,TOLEDO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,THAILAND,TOLEDO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,540000,THAILAND,TOLEDO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,CHINA T,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1782000,MALAYSIA,TOLEDO,EAST COAST,1415,808,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,702000,THAILAND,TOLEDO,EAST COAST,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,270000,INDONESIA,TOLEDO,EAST COAST,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,CHINA T,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,CHINA T,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,152774340,THAILAND,NEW ORLEANS,EAST GULF,1415,69297,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,4180000,MEXICO,DIOO,INTERIOR,1415,1896,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,440000,MEXICO,DIOO,INTERIOR,1415,200,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,WHEAT,1100000,MEXICO,DIOO,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,THAILAND,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,432000,INDONESIA,TOLEDO,EAST COAST,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,918000,CHINA MAIN,TOLEDO,EAST COAST,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,702000,CHINA MAIN,TOLEDO,EAST COAST,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,1026000,CHINA T,DIOO,INTERIOR,1415,465,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,540000,VIETNAM,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,54000,CHINA T,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,54000,CHINA T,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,54000,CHINA T,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,54000,CHINA T,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,57869340,KOREA REP,NEW ORLEANS,EAST GULF,1415,26249,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,73033950,JAPAN,NEW ORLEANS,EAST GULF,1415,33128,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,32075890,JAPAN,NEW ORLEANS,EAST GULF,1415,14549,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,15761560,COLOMBIA,NEW ORLEANS,EAST GULF,1415,7149,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,48500940,MEXICO,NEW ORLEANS,EAST GULF,1415,22000,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,6637840,JAPAN,NEW ORLEANS,EAST GULF,1415,3011,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,8360000,MEXICO,DIOO,INTERIOR,1415,3792,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,CORN,8800000,MEXICO,DIOO,INTERIOR,1415,3992,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,864000,INDONESIA,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SOYBEANS,918000,INDONESIA,DIOO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150108,SORGHUM,1080000,CHINA MAIN,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
